FullPathName,ID,CredentialNumber,VersionID,VersionName,CompanyName,CompanyAddress,CertificationName,CertificationAddress,CredentialState,EffectiveCredentialTime,MaturityCredentialTime,AffirmAddress,Range,Expression,Contents,CreateCredentialTime,UpdateCredentialTime,UpdateStateTime,CreateBy,IsIssued,CertidficationName,OwnerRole,UserID,IsCanPause,IsCanCancel,IsCanLogout,IsCanRecovery,OtherCredentialState,RankNumber,CredentialStateName,IsIssuedName
/江苏省/常州市,7ef6b2cf-dedd-4225-87e4-eb4855be3c35,CSAIII-00418IIIMS0019901,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州浩达科技股份有限公司,江苏省常州市新北区罗溪空港工业园旺田路15号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-01-13,2021-01-13,,产品高效生产管控能力,,,2018-01-15,2018-01-15,2018-01-15,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{24657152-1e8d-4351-ad16-c75e2f4bec2d},0,0,0,0,,341,有效,是
/江苏省/常州市,c02dc208-af1d-4489-b196-ca47be205cfe,CSAIII-00418IIIMS0056301,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州康普瑞汽车空调有限公司,常州市武进区牛塘镇工业园区东宝路6号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-12-20,2021-12-20,,基于精益生产的财务业务一体化管控能力,,,2018-12-20,2018-12-20,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{b99bc797-749a-47de-bb52-464f9643055c},0,0,0,0,,342,有效,是
/江苏省/常州市,cff3e5f8-fd3d-4911-a524-8043cd9729ce,CSAIII-00618IIIMS0024801,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州强力先端电子材料有限公司,常州市天宁区郑陆镇武澄工业园,中国船级社质量认证公司,北京市东黄城根南街40号,1,2018-03-03,2021-03-03,,设备设施精细化管控能力,,,2018-03-05,2018-03-05,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{d09bcc4e-0b07-4295-8d99-bd9ac7e11f2d},0,0,0,0,,343,有效,是
/江苏省/常州市,c2bc4d69-cb20-4e93-a4a3-01c9553a9caf,CSAIII-00418IIIMS0041801,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州润邦模塑科技有限公司,江苏省常州市新北区旺田路19号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-09-20,2021-09-20,,产、供、销一体化管控能力,,,2018-09-20,2018-09-20,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{efc55074-c3f0-40c1-8b26-d0edf8eabb0e},0,0,0,0,,344,有效,是
/江苏省/常州市,137ee87e-37a6-4cf7-a818-abfdf19e5161,CSAIII-00818IIIMS0006901,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州赛尔克瑞特电气有限公司,常州市新北区环保园环保四路88号,中国电力企业联合会科技开发服务中心,西城区广安门外大街168号朗琴国际A座五层,1,2018-03-30,2021-03-30,,轨道交通专用电气成套装置的设计、制造与服务一体化管控能力,,,2018-03-30,2018-03-30,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电力企业联合会科技开发服务中心,CSAIII-008,{50c79c84-9af5-48b6-94c5-e2a952696138},0,0,0,0,,345,有效,是
/江苏省/常州市,877f48cf-91c5-4931-b59e-716fad43b530,CSAIII-00818IIIMS0006401,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州市博聪儿童用品股份有限公司,江苏省常州市武进高新技术产业开发区龙惠路7号,中国电力企业联合会科技开发服务中心,西城区广安门外大街168号朗琴国际A座五层,1,2018-01-26,2021-01-26,,儿童安全座椅订单敏捷交付能力,,,2018-01-26,2018-01-26,2018-01-26,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电力企业联合会科技开发服务中心,CSAIII-008,{3a5d7831-6ae2-4c31-a995-c185e77eb2e5},0,0,0,0,,346,有效,是
/江苏省/常州市,c1b2b160-2f69-41cf-ac50-3fb71d17dd6b,CSAIII-00618IIIMS0038201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州市德易印染有限公司,常州市新北区西夏墅镇阳澄湖路251号,中国船级社质量认证公司,北京市东黄城根南街40号,1,2018-10-25,2021-10-25,,成布品质的高效检测与数据应用能力,,,2018-10-25,2018-10-25,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{1ea3598d-223b-486b-a3b3-b98d1d8947e1},0,0,0,0,,347,有效,是
/江苏省/常州市,251dab25-098f-4043-80c8-e24fb98c341f,CSAIII-00917IIIMS0018701,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州市蓝托金属制品有限公司,江苏省常州市武进区洛阳镇马安村,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2017-12-07,2020-12-07,,模具高效设计与快速交付能力,,,2017-12-07,2018-01-04,2018-01-04,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{19561ac8-bdcd-4572-b0bd-7330496a560e},0,0,0,0,,348,有效,是
/江苏省/常州市,1ead439a-9dd8-4cce-8f6b-d73f9e98b1b1,CSAIII-01017IIIMS0013801,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州市钱璟康复股份有限公司,常州市武进高新技术产业开发区凤鸣路6号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2017-10-24,2020-10-24,,多品种小批量产品协同交付能力,,,2017-10-24,2019-01-15,2017-10-24,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{6d34291f-03f4-436a-a7ee-0d29f093b6f5},0,0,0,0,,349,有效,是
/江苏省/常州市,2e240ba8-8b1e-4fff-a9ae-4c12991821f7,CSAIII-00417IIIMS0016801,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,常州市沃尔核材有限公司,江苏省常州市金坛区南二环东路1699 号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2017-12-07,2020-12-07,,热缩材料精益生产能力,,,2017-12-07,2017-12-07,2017-12-07,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{a07e3423-45bc-4947-98d7-1ad0cd6405bf},0,0,0,0,,350,有效,是
/江苏省/常州市,a8d99a3f-f7a4-453e-8d21-1aafb619f172,CSAIII-01018IIIMS0032201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州市新瑞得仪器有限公司,常州市天宁区青龙路11号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2018-10-10,2021-10-10,,高效生产管控能力,,,2018-10-10,2018-10-10,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{8cd517c9-2e9d-4e0a-8918-1832b16b42f8},0,0,0,0,,351,有效,是
/江苏省/常州市,67db15ce-d4b6-4431-ac38-0d199ecb9d71,CSAIII-00318IIIMS0061901,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州市运控电子有限公司,常州市武进区遥观镇建农村,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-10-31,2021-10-31,,订单高效准时交付能力,,,2018-10-31,2018-10-31,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{f71cd4ba-2216-4c65-b76c-12449425fb9b},0,0,0,0,,352,有效,是
/江苏省/常州市,1ebe8b05-9680-48bf-861b-4549b2090d54,CSAIII-01018IIIMS0034101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州四药制药有限公司,江苏省常州市天宁区中吴大道567号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2018-11-01,2021-11-01,,药品生产精细化管控能力,,,2018-11-01,2018-11-01,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{58b5fb13-d3d8-4963-8ccd-fa44251838cd},0,0,0,0,,353,有效,是
/江苏省/常州市,680ae0ce-ad57-4c51-b233-5402266c2f3e,CSAIII-00217IIIMS0010101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州太平通讯科技有限公司,常州市高新区新科路3号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2017-08-05,2020-08-05,,通信配线设备快速交付能力,,,2017-08-07,2018-11-06,2017-08-07,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{d9e6df04-ae3f-4284-8cd5-eb94b71f1ee3},0,0,0,0,,354,有效,是
/江苏省/常州市,9f15ab3c-c563-449a-8cb4-ed91cd8e20f9,CSAIII-00417IIIMS0008101,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,常州太平洋电力设备（集团）有限公司,江苏省常州市新北区春江镇环保园环保四路88号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2017-03-23,2020-03-23,,电气成套设备的设计制造协同管理能力,,,2017-03-23,2018-04-02,2017-03-23,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{7a61cd37-dc3a-4945-be51-f783b0e2d991},0,0,0,0,,355,有效,是
/江苏省/常州市,931bfbdd-c49f-444f-a914-4fdf2a4c6016,CSAIII-00818IIIMS0007601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州腾跃不锈钢管有限公司,常州市天宁区郑陆镇镇南路2号,中国电力企业联合会科技开发服务中心,西城区广安门外大街168号朗琴国际A座五层,1,2018-05-05,2021-05-05,,供应链运营管控能力,,,2018-05-07,2018-05-07,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电力企业联合会科技开发服务中心,CSAIII-008,{3a6a41be-7de1-4496-a545-09c55af530bd},0,0,0,0,,356,有效,是
/江苏省/常州市,ff5da508-6aba-40bd-93b1-84ccfc4ee8b0,CSAIII-01017IIIMS0014201,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,常州伟泰科技股份有限公司,常州市新北区薛家镇富强路1号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2017-10-28,2020-10-28,,成本精细化管控能力,,,2017-10-30,2017-10-30,2017-10-30,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{9a73af02-46fd-490c-9c44-0978e85d8eaf},0,0,0,0,,357,有效,是
/江苏省/常州市,540c2224-e759-4b65-9e91-9a16132be133,CSAIII-00418IIIMS0054501,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州无线电厂有限公司,常州市东方东路99号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-12-12,2021-12-12,,财务、业务、生产一体化管控能力,,,2018-12-12,2018-12-12,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{d17bc439-cd44-47dd-98b8-26f68d659767},0,0,0,0,,358,有效,是
/江苏省/常州市,ac71b36a-b52b-4084-b024-0f6a5d27707d,CSAIII-00317IIIMS0013601,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,常州西电变压器有限责任公司,江苏省常州市运河路126号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2017-03-23,2020-03-23,,内部运营的精细化管理能力,,,2017-03-23,2018-04-02,2017-03-23,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{e27a4044-d291-488d-947d-fcb38a7bdbb6},0,0,0,0,,359,有效,是
/江苏省/常州市,dfb12e1a-a9a7-41d3-b10f-3b7bf994fa86,CSAIII-00317IIIMS0018401,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,常州祥明智能动力股份有限公司,江苏省常州市中吴大道518号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2017-06-20,2020-06-20,,多品种、小批量微特电机产品协同制造能力,,,2017-06-20,2018-12-21,2017-06-20,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{b2759933-62b5-4d64-bb2c-6b9c0dfcf57f},0,0,0,0,,360,有效,是
/江苏省/常州市,b183c547-26c6-45ef-8f76-62290e70afa5,CSAIII-01018IIIMS0033601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州新东化工发展有限公司,江苏省常州市新北区长江北路1205号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2018-10-31,2021-10-31,,生产过程的安全精细化管控能力,,,2018-10-31,2018-10-31,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{d5a26ab7-b132-4e9a-be8c-c6813f1544d1},0,0,0,0,,361,有效,是
/江苏省/常州市,2717bd3d-15f2-4d61-b126-7c615de3ca8b,CSAIII-00418IIIMS0038301,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州新祺晟高分子科技有限公司,常州市龙锦路508号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-08-24,2021-08-24,,精细化生产管控能力,,,2018-08-24,2018-08-24,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{6e563806-d898-470f-b437-43c16987183b},0,0,0,0,,362,有效,是
/江苏省/常州市,07c1b082-9009-4989-bb91-42c769272d17,CSAIII-01018IIIMS0024701,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州星宇车灯股份有限公司,常州市新北区秦岭路182号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2018-05-12,2021-05-12,,客户订单快速响应与交付能力，项目成本精细化管控能力,,,2018-05-13,2018-05-13,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{cce5ebc7-b4bd-4d1c-9fcb-fa99546ac915},0,0,0,0,,363,有效,是
/江苏省/常州市,38d73cf3-c641-4147-8a7c-5ec005ec4424,CSAIII-00418IIIMS0052501,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州亚玛顿股份有限公司,江苏省常州市天宁区青龙东路639号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-12-06,2021-12-06,,双玻组件生产质量管控能力,,,2018-12-07,2018-12-07,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{1d3678c3-c5b6-4088-a836-ef7813b27df2},0,0,0,0,,364,有效,是
/江苏省/常州市,125ba3df-8e29-4b15-a8f9-397dee61c63a,CSAIII-01017IIIMS0018001,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州裕源灵泰面料科技有限公司,江苏省常州市天宁区华阳南路6号,江苏鸿信系统集成有限公司,江苏省南京市鼓楼区汉中路268号,1,2017-12-19,2020-12-19,,面料质量全过程管控能力,,,2017-12-19,2017-12-19,2017-12-19,{466c6362-fbf5-4f32-99d9-7a1929545529},1,江苏鸿信系统集成有限公司,CSAIII-010,{ea0fa171-8464-4a5c-9b6e-47afa973b6ce},0,0,0,0,,365,有效,是
/江苏省/常州市,a7664d14-fcd2-4608-80c3-e5178521d355,CSAIII-00618IIIMS0043701,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州月夜灯芯绒有限公司,常州市华阳南路9号,中国船级社质量认证公司,北京市东黄城根南街40号,1,2018-11-15,2021-11-15,,灯芯绒产品高效、精准的生产管控能力,,,2018-11-15,2018-11-15,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{37948368-6fbe-4b8e-ae6b-50e8a899f822},0,0,0,0,,366,有效,是
/江苏省/常州市,9c2e291f-24ab-482a-9234-8e6620adbe6e,CSAIII-00318IIIMS0055601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,常州钟恒新材料有限公司,江苏省常州市钟楼经济开发区桂花路28号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-09-07,2021-09-07,,双向拉伸聚酯薄膜（BOPET）产品的连续生产保障能力,,,2018-09-07,2018-09-07,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{8a4fbeda-4028-448a-9217-70a6c38a45fd},0,0,0,0,,367,有效,是
/福建省/厦门市,1bd07914-0976-4a7f-bdb6-f0c90c476989,CSAIII-00918IIIMS0057801,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,宸展光电（厦门）股份有限公司,福建省厦门市集美区杏林南路60号,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2018-12-28,2021-12-28,,商用智能交互显示设备的生产精细化管控能力,,,2018-12-28,2018-12-28,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{51f1627f-c592-4666-894b-21705ae08b32},0,0,0,0,,368,有效,是
/河北省/邯郸市,41833eeb-a9d9-42c1-afb0-ed63d1131fa2,CSAIII-00618IIIMS0048501,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,晨光生物科技集团股份有限公司,河北省邯郸市曲周县城晨光路1号,中国船级社质量认证公司,北京市东黄城根南街40号,1,2018-11-29,2021-11-29,,辣椒红提取工艺智能化管控能力,,,2018-11-29,2018-11-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{b8af4afc-50b3-406f-bead-815bfa66d68c},0,0,0,0,,369,有效,是
/四川省/成都市,6d43f521-20d6-4c24-917a-99ec994f9ddc,CSAIII-00417IIIMS0011101,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,成都安可信电子股份有限公司,成都市西航港经济开发区物联网产业园区物联西街88号,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2017-07-04,2020-07-04,,气体监测报警设备运维服务能力,,,2017-07-04,2018-10-12,2017-07-04,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{23889310-c469-4307-b6b7-7e320187c83f},0,0,0,0,,370,有效,是
/四川省/成都市,8b9bbe2c-fd24-4709-a200-6d6c080d7798,CSAIII-00618IIIMS0062601,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,成都春源食品有限公司,成都市邛崃市临邛镇新邛路208号,中国船级社质量认证公司,北京市东黄城根南街40号,1,2018-12-29,2021-12-29,,渠道与营销协同管理能力,,,2018-12-29,2018-12-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{f0ac73f2-11cb-4842-9d5e-15e5865d5c8b},0,0,0,0,,371,有效,是
/四川省/成都市,4b891669-b6ce-4c65-b52a-aa98ef8ba5a0,CSAIII-00318IIIMS0067101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,成都大宏立机器股份有限公司,四川省成都市大邑县晋原镇光华路8号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-11-29,2021-11-29,,产供销一体化协同管控能力,,,2018-11-29,2018-11-29,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{632573e9-2226-4938-9463-b9b5c72804e9},0,0,0,0,,372,有效,是
/四川省/成都市,6e7c9bca-b9a2-4824-b5e6-c3219114adfb,CSAIII-00217IIIMS0007601,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,成都飞机工业（集团）有限责任公司,四川省成都市青羊区黄田坝成飞公司信息技术部规划管理室,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2017-03-23,2020-03-23,,航空产品制造生产管控能力,,,2017-03-23,2018-10-12,2017-03-23,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{aceec5e9-e9af-4544-b536-c2a42edf63b5},0,0,0,0,,373,有效,是
/四川省/成都市,fd7d1963-e9d0-4c81-899f-eaa332f57c74,CSAIII-00917IIIMS0021801,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,成都飞机设计研究所（成都所）,成都飞机设计研究所九部,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2017-12-29,2020-12-29,,飞机设计全过程的精益研发能力,,,2017-12-29,2017-12-29,2017-12-29,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{e0f9dd3e-d7e8-493f-b875-7988426eb3ff},0,0,0,0,,374,有效,是
/四川省/成都市,8351fb47-c0d9-4f7e-842a-76458dc2454b,CSAIII-00318IIIMS0062901,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,成都瑞联电气股份有限公司,成都市青羊区瑞联西路66号,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,广东省广州市天河区东莞庄路110号,1,2018-11-08,2021-11-08,,精细化生产管控能力,,,2018-11-08,2018-11-08,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电子第五研究所 广州赛宝认证中心服务有限公司,CSAIII-003,{bb17a2b9-f305-4370-9b63-014d436df13d},0,0,0,0,,375,有效,是
/四川省/成都市,07565c46-daaf-4efe-8bc1-8506f1db6290,CSAIII-00618IIIMS0027701,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,成都中电锦江信息产业有限公司,成都市建设北路三段168号,中国船级社质量认证公司,北京市东黄城根南街40号,1,2018-05-12,2021-05-12,,雷达产品三维协同设计能力,,,2018-05-13,2018-05-13,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国船级社质量认证公司,CSAIII-006,{58606302-3b35-4acf-8af6-0533d3ca159d},0,0,0,0,,376,有效,是
/河北省/承德市,07908c15-8ee5-4283-810b-ae1af2019f5b,CSAIII-00918IIIMS0026701,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,承德避暑山庄企业集团股份有限公司,13831410308,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2018-02-15,2021-02-15,,浓香型白酒精细化营销管控能力,,,2018-02-22,2018-02-22,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{66e88566-149d-45e2-9a47-14a8efa4eb6f},0,0,0,0,,377,有效,是
/河北省/承德市,3acdd162-3300-4b6b-8914-76b8acc22906,CSAIII-00918IIIMS0029901,1,《信息化和工业化融合管理体系要求（试行）》（工业和信息化部公告 2014年第3号）,承德泉力工贸集团有限公司,河北省平泉县平泉镇红山咀村承德泉力工贸集团有限公司,北京国金衡信认证有限公司,北京市海淀区大柳树路17号富海国际港,1,2018-04-21,2021-04-21,,汽车配件产供销一体化管控能力,,,2018-04-23,2018-04-23,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,北京国金衡信认证有限公司,CSAIII-009,{08bb75cb-5fbe-4a97-937b-8db92934f9f2},0,0,0,0,,378,有效,是
/安徽省/池州市,9e9465b5-88c2-4131-bcd4-4256c569c3f7,CSAIII-00518IIIMS0019901,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,池州市弘港科技电子有限公司,安徽省池州市青阳县经济开发区东河园,上海质量管理科学研究院  上海质量体系审核中心,上海市武夷路258号,1,2018-11-08,2021-11-08,,电子配件类产品的订单快速交付能力,,,2018-11-08,2018-11-08,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,上海质量管理科学研究院  上海质量体系审核中心,CSAIII-005,{bd4f3895-e33b-4649-bd15-90ed4056cbc5},0,0,0,0,,379,有效,是
/安徽省/池州市,a359c224-8104-423c-bb0a-c28b29da28bb,CSAIII-00418IIIMS0057201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,池州市日升阀门管件制造有限公司,安徽省池州市青阳县新河工业园区,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-12-21,2021-12-21,,软密封闸阀精细化生产管控能力,,,2018-12-21,2018-12-21,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{f36cc350-5463-4c21-a464-cb131593fe5a},0,0,0,0,,380,有效,是
/安徽省/池州市,b7d49e3e-e98b-4e07-9ef8-397aefe6e76b,CSAIII-00218IIIMS0021401,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,池州市旭豪机械有限公司,安徽省池州市经济技术开发区金安工业园,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-11-17,2021-11-17,,进销存与财务一体化能力,,,2018-11-19,2018-11-19,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{6828b48e-192d-4c3b-bb27-6c30c532ed9c},0,0,0,0,,381,有效,是
/安徽省/池州市,ec0a7ed2-da9e-4da0-9fee-b7ce30f72bfe,CSAIII-00218IIIMS0022301,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,池州市永恒机械制造有限公司,安徽省池州市青阳县木镇工业园区,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2018-11-30,2021-11-30,,财务与业务一体化能力,,,2018-11-30,2018-11-30,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{301e5e7e-2494-4835-9378-da612bc9dbce},0,0,0,0,,382,有效,是
/江西省/赣州市,91706d08-fbb6-4da3-a213-50c303ac5d22,CSAIII-00418IIIMS0031201,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,崇义章源钨业股份有限公司,江西省赣州市崇义县城塔下崇义章源钨业股份有限公司,中国电子技术标准化研究院,北京市东城区安定门东大街1号,1,2018-06-30,2021-06-30,,基于 ERP-MES 融合的一体化生 产协同管理能力,,,2018-07-02,2018-07-02,,{466c6362-fbf5-4f32-99d9-7a1929545529},1,中国电子技术标准化研究院,CSAIII-004,{7dcd3f50-fe66-42c8-882f-7fe73b6f9260},0,0,0,0,,383,有效,是
/安徽省/滁州市,fc9346ce-22ed-488c-983b-fa3c7ca47e4c,CSAIII-00217IIIMS0012101,2,《信息化和工业化融合管理体系 要求》（GB/T 23001-2017）,滁州达世汽车配件有限公司,安徽省滁州市马鞍山东路109号,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,北京市海淀区花园北路52号,1,2017-12-09,2020-12-09,,基于内外供应链协同的产品准时交付能力,,,2017-12-11,2017-12-11,2017-12-11,{466c6362-fbf5-4f32-99d9-7a1929545529},1,工业和信息化部电信研究院（现中国信息通信研究院） 泰尔认证中心,CSAIII-002,{0438db0f-d666-4472-b572-3c8703d151ea},0,0,0,0,,384,有效,是
